text,label
"Jl. Pintu V", 1
"Jl. Raden Saleh No. 58", 1
"Jl. Raden Saleh No. 62", 1
"Jl. KH.Wahid Hasyim No. 112", 1
"Jl. Jaksa No. 25", 1
"Gd. Sarinah, Jl. MH. Thamrin No. 11", 1
"Jl. H. Agus Salim No. 39", 1
"Jl. Tanjung Karang No. 2", 1
"Jl. Senen Raya No. 135", 1
"Jl. Cikini Raya No. 75", 1
"Jl. Cikini Raya No. 75", 1
"Jl. Senen Raya No. 135", 1
"Jl. Cikini Raya No. 75", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"City Lofts, Jl. KH. Mas Mansyur No. 121", 1
"Mid Plaza, Jl. Jend. Sudirman Kav. 10-11", 1
"Mal Senayan City, Jl. Asia Afrika Lot.19", 1
"Jl. MH.Thamrin No. 1", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"GD. Menara Merdeka Lot. Ground Floor 03, Jl. Budi Kemuliaan I No. 2", 1
"Thamrin City Lt. Dasar Blok OP No. AA01 Jl. KH. Mas Mansyur", 1
"Plaza Senayan, Jl. New Delhi No. 9 Pintu I Senayan", 1
"Jl. HOS. Cokroaminoto No. 78", 1
"Jl. KH. Wahid Hasyim No. 51", 1
"Jl. KH. Mas Mansyur No. 69", 1
"Mal Senayan City, Jl. Asia Afrika RT001/RW006", 1
"Jl. MH. Thamrin Kav. 28-30", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Plaza Indonesia Lt. I Unit E 17, Jl. MH Thamrin No. 28-30", 1
"Djakarta Theatre, Jl. MH.Thamrin No. 9", 1
"Jl. Bendungan Hilir Raya No. 56", 1
"Jl. Belakang Kongsi No. 31", 1
"Thamrin City Lt. Dasar Blok, Jl. Kebon Kacang Raya", 1
"Jl. Timor No. 18-20", 1
"Plaza Senayan, Jl. Asia Afrika Blok 18-19", 1
"Jl. Kebon Kacang Raya", 1
"Jl. Cikini Raya No. 121C", 1
"Jl. KH. Samanhudi No. 38", 1
"Jl. Kramat Raya No. 126", 1
"Jl. KH. Wahid Hasyim No. 63A", 1
"Atrium Plaza Jl. Senen Raya No. 135", 1
"Jl. Wahid Hasyim No. 116", 1
"Jl. Sutan Syahrir No.1D", 1
"Jl. Tanah Abang II No. 103", 1
"Apartemen Plaza Senayan, Jl. Tinju No. 1, Pintu I Senayan", 1
"Jl. H. Agus Salim No. 57", 1
"Jl. Jend. Sudirman No. 42-43", 1
"Jl. Kebon Sirih Timur Dalam No. 37-39", 1
"Jl. Raden Saleh Raya No. 3A", 1
"Apartemen Batavia, Jl. KH. Mas Mansyur Kav. 12", 1
"Jl. Abdul Muis No. 70A", 1
"Jl. Abdul Muis No. 70A", 1
"Jl. KH. Agus Salim No. 132", 1
"Jl. KH. Wahid Hasyim No. 108 RT011/RW003", 1
"Jl. KH. Agus Salim No. 57", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Jl. MH. Thamrin Kav. 28-30", 1
"Jl. Batu Tulis No. 14", 1
"Plaza Indonesia, Jl. MH.Thamrin Kav. 28-30", 1
"Hotel Formula 1, Jl. Cikini Raya No. 75", 1
"Jl. Letjend Suprapto", 1
"Plaza Senayan, Jl. New Delhi No. 9 Lt.2/X.208-20", 1
"Jl. Pintu Air V No. 53", 1
"Jl. MH. Thamrin No. 51 RT004/RW005", 1
"Jl. MH.Thamrin No. 1", 1
"FX Lifestyle Xnter, Jl. Jend. Sudirman, No. LG.A", 1
"Jl. Cut Mutiah No. 2", 1
"Jl. KH. Mas Mansyur", 1
"Grand Indonesia, Sky Bridge Shop Unit No /s : F", 1
"Gd. City Walk Sudirman Unit GF 15&16, Jl. KH. Mas Mansyur Kav. 121", 1
"Jl. Batu Tulis Raya No. 41 RT002/RW002", 1
"Jl. KH. Mas Mansyur No. 121", 1
"Ratu Plaza, Jl. Jend. Sudirman Kav. 9", 1
"Jl. Asia Afrika Lot. 19", 1
"Mal Senayan City LG Unit L-99, Jl. Asia Afrika Lot. 19", 1
"ITC Cempaka Mas, Jl. Letjen. Suprapto", 1
"Menteng Central, Jl. Hos Cokroaminoto No. 78 ", 1
"Jl. Pecenongan Raya No. 67-I", 1
"Jl. Pecenongan Raya No. 67-I", 1
"Plaza Senayan Lt. P4 U CP 401 A-B, Jl. Asia Afrika No. 8", 1
"Jl. Cikini Raya No. 72", 1
"Jl. Cikini Raya No. 72", 1
"FX Lifestyle Xnter, Jl. Jend. Sudirman Pintu Satu Senayan", 1
"Jl. Teuku Cik Ditiro No. 35 RT010/RW005", 1
"City Walk Sudirman, Jl. KH. Mas Mansyur", 1
"Menara Cakrawala, Jl. MH. Thamrin No. 9", 1
"Atrium Plaza Senen GF Unit 0002-0004, Jl. Senen raya Blok A No. 135", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Senayan City Mal, Jl. Asia Afrika Lot. 19", 1
"Thamrin City-Lobby LD Thamrin Terrace, Jl. Kh. Mas Mansyur, Thamrin", 1
"West Mall Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Hotel Grand Sahid Jaya Lt. GF, Jl. Jend. Sudirman N0. 86", 1
"Jl. MH.Thamrin Kav. 28-30", 1
"Jl. Jend. Sudirman No. 86", 1
"Motel Cempaka, Jl. Letjen. Suprapto", 1
"Jl. MH.Thamrin No. 1", 1
"Atrium Plaza, Jl. Senen Raya No. 135", 1
"Jl. KH. Mas Mansyur", 1
"Plaza Indonesia L2#1001, Jl. MH. Thamrin Kav. 2", 1
"Jl. Abdul Muis No. 24 - 26", 1
"Jl. KH. Wahid Hasyim No. 9", 1
"Jl. Blora No. 37, Menteng", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28 - 30", 1
"Hero Plaza Senayan, Jl. Asia Afrika Blok 18-19", 1
"Jl. Asia Afrika Blok 18-19, Hero", 1
"Jl. Asia Afrika Lot. 19", 1
"Grand Indonesia, Jl.MH.Thamrin No. 1 Unit. WM-L", 1
"Apartemen Pavilion, Jl. KH. Mas Mansyur Kav. 24", 1
"Jl. Cikini Raya No. 38", 1
"Jl. KH. Wahid Hasyim No. 85", 1
"Jl. Medan Timur No. 19", 1
"Jl. Abdul Rahman Saleh", 1
"Pasar Tanah Abang Blok A Lt. 8, Jl. KH. Fachrudin No. 1", 1
"Jl. Medan Timur No. 19", 1
"Jl. Mangga Besar No. 137-139", 1
"Plaza Indonesia, Jl. MH.Thamrin Kav. 28 - 30", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Grand Indonesia, Jl. MH.Thamrin No. 1", 1
"Plaza Senayan, Jl. Asia Afrika No. 08", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Plaza Indonesia, Jl. MH.Thamrin Kav. 28-30 ", 1
"Jl. Cikini Raya No. 16", 1
"Grand Indonesia West Mall Lt. 3A GD-1-09 Jl. MH. Thamrin No. 1", 1
"Jl. Batu Tulis No. 14", 1
"Jl. Cikini Raya No. 2-4", 1
"Atrium Plaza, Jl. Senen Raya No. 135", 1
"Jl. Cikini Raya No. 2-4", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 9", 1
"STC Senayan Lt. G, Jl. Asia Afrika RT001/RW003", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Jl. Asia Afrika Lot. 19", 1
"Jl. Mangga Besar Raya No. 134", 1
"Park Gedung BRI II, Jl. Jend. Sudirman Kav. 44", 1
"Jl. Cempaka Putih Raya No. 100", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19 Unit L73", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Jl. Jend. Sudirman Lt. I", 1
"Jl. MH. Thamrin Kav. 3", 1
"Jl. Letjen. Suprapto", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Jl. MH.Thamrin No. 1", 1
"Jl. Asia Afrika Lot. 19", 1
"Jl. MH.Thamrin No. 1", 1
"Jl. MH.Thamrin No.1 Unit EDZ-12 A", 1
"Jl. New Delhi No. 9, Pintu I Senayan", 1
"Jl. New Delhi No. 9, Pintu I Senayan", 1
"Grand Indonesia  East Mall, Jl. MH. Thamrin No. 1", 1
"Plaza Senayan, Jl. New Delhi No. 9", 1
"Gajah Mada Plaza, Jl. Gajah Mada No. 19-26", 1
"Jl. KH. Wahid Hasyim No. 49-51", 1
"Wisma BNI 46, Jl. Jend. Sudirman Kav. 1", 1
"Gajah Mada Plaza, Jl. Gajah Mada No. 19-26", 1
"Menteng Huis, Jl. Cikini Raya No. 2-4", 1
"Thamrin City Lt. Dasar Blok CT 03, Jl. KH. Mas Mansyur", 1
"ITC Cempaka Mas, Jl. Letjen. Suprapto", 1
"Jl. Abdul Muis Raya No. 14", 1
"Jl. Senen Raya No. 135", 1
"Thamrin City JaCC, Jl. Kebon Kacang", 1
"Jl. Letjen. Suprapto", 1
"Jl. KH.Hasyim Ashari No. 125 Blok D1", 1
"Jl. Abdul Muis No. 14", 1
"Jl. Abdul Muis No. 14", 1
"Thamrin City Lt. Dasar 1 Blok BT No. 15-19, Jl. KH. Mas Mansyur", 1
"Jl. Mangga Besar Raya No. 138", 1
"Jl. Pecenongan No. 76", 1
"Jl. Jend. Sudirman, Pintu I Senayan", 1
"Jl. Jend. Sudirman, Pintu I Senayan", 1
"Jl. Asia Afrika Lot. 19", 1
"Jl. Asia Afrika Lot. 19", 1
"Senayan City Mall Lantai LG, Jl. Asia Afrika Lot. 1", 1
"Jl. Veteran I No. 19", 1
"Jl. MH. Thamrin Kav. 28-30", 1
"Plaza Senayan, Jl. Asia Afrika No. 8 CP.101A", 1
"Plaza Senayan, Jl. Asia Afrika No. 8 CP.101A", 1
"Jl. H. Agus Salim No. 60A", 1
"Sarinah Mall Blok 6-7 Lt. Basement, Jl. MH. Thamrin No. 11", 1
"Sky Bridge Lt. 5 Unit FD2-05 Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Pintu I Plaza Senayan, Jl. New Delhi No. 9", 1
"Plaza Senayan, Jl. Asia Afrika", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28 - 30", 1
"Jl. H. Juanda Raya No. 30 RT009/RW002", 1
"Jl. H. Juanda Raya No. 30 RT009/RW002", 1
"Thamrin City Lt. Dasar 1 Blok BT, Jl. Kebon Kacang", 1
"Gd. Melawai, Jl. Salemba Raya No. 57-59", 1
"Jl. Hos Cokroaminoto No. 78-80", 1
"Senayan City Mal, Jl. Asia Afrika Lot. 19", 1
"Menteng Huis, Jl. Cikini Raya No. 2-4", 1
"Mal Senayan City LG, Jl. Asia Afrika Lot. 19", 1
"Teras Benhil, Jl. Bendungan Hilir Raya No. 34", 1
"Jl. Cempaka Putih Raya No. 20G", 1
"Jl. Veteran I No. 30", 1
"Jl. Veteran I No. 30", 1
"Jl.HOS Cokroaminoto No. 79", 1
"F1 Plaza Menteng, Jl. HOS Cokroaminoto No. 79", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28 - 30", 1
"Jl. Haji Agus Salim No. 22 D-E", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Gd. City Walk Sudirman Unit FF #22, Jl. KH. Mas Mansyur", 1
"Jl. MH.Thamrin No. 1", 1
"Jl. KH. Zainul Arifin No. 21A-23", 1
"Jl. Pangeran Jayakarta Dalam No. 72A", 1
"Jl. Pecenongan No. 29 RT008/RW003", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"The Plaza Lantai 46, Jl. MH. Thamrin Kav. 28-30", 1
"Jl. Jend. Sudirman Pintu I Senayan", 1
"Senayan Square Complex Level3, Jl. Asia Afrika", 1
"Jl. Asia Afrika", 1
"Jl. Penjernihan I/8", 1
"Jl. MH. Thamrin No. 1", 1
"Komplek Harmoni Plaza Blok H No.1, Jl. Suryopranoto No. 2", 1
"Jl. Gunung Sahari XII RT018/RW003", 1
"Plaza Indonesia, Jl. MH.Thamrin Kav. 28 - 30", 1
"FX Sudirman, Jl. Jend. Sudirman, Pintu Satu Senayan", 1
"Mal Senayan City, Jl. Asia Afrika Lot 19", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Grand Indonesia, Jl. M.H. Thamrin No. 1", 1
"Plaza Indonesia Xenter, Jl.MH.Thamrin Kav. 28", 1
"Jl. MH. Thamrin No. 1", 1
"Grand Indonesia Office Tower Lower Ground Lev", 1
"Jl. MH.Thamrin", 1
"Wisma 46 Kota BNI, Jl. Jend. Sudirman Kav. 1", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Senayan City Mal, Jl. Asia Afrika RT001/RW006", 1
"Sudirman Place, Jl. Jend. Sudirman Lantai 3A", 1
"Grand Indonesia West Mall Level 3A Floor Unit E", 1
"Jl. KH. Mas Mansyur No. 13 RT001/RW002", 1
"Jl. Teluk Betung Ujung RT009/RW007", 1
"Plaza Gani Djemat, Jl. Imam Bonjol No. 76-78", 1
"Plaza Senayan, Jl. New Delhi No. 9, Pintu Satu Senayan", 1
"Jl. Jend.Sudirman Pintu I Satu Senayan", 1
"Jl. Letjend. Soeprapto 71 RT002/RW010", 1
"Jl. Gereja Theresia No. 41", 1
"Thamrin City, Jl. Kebon Kacang Raya", 1
"Jl. MH.Thamrin No.1", 1
"The Plaza Lantai 46, Jl. MH. Thamrin Kav. 28-30", 1
"Jl. MH. Thamrin Kav. 28-30", 1
"Komplek Tim, Jl. Cikini Raya No. 73", 1
"BRI II Centre Park, Jl. Jend.Sudirman No. 28", 1
"Jl. Tanah Abang II No. 91", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Jl. H. Agus Salim No. 59", 1
"Mal Senayan City, Jl. Asia Afrika", 1
"Wisma Kyoei Prince, Jl. Jend. Sudirman Kav. 3", 1
"Atrium Plaza, Jl. Senen Raya No. 135", 1
"Jl. H. Agus Salim No. 60", 1
"Jl. Ir. H. Juanda No. 17", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Jl. Cikini Raya No. 75", 1
"Jl. Kalilio No. 11", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Jl. Mangga Besar Raya No. 177", 1
"Jl. Asia Afrika No. 8", 1
"Plaza Senayan Arcadia, Jl. New Delhi No. 9", 1
"Jl. Tambak Raya No. 16A", 1
"Jl. Batu Ceper No. 27-29", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 9", 1
"FX. Lifestyle Xnter, Jl. Jend. Sudirman, Pintu I Senayan", 1
"Menteng Huis, Jl. Cikini Raya No. 2-4", 1
"Plaza Gajah Mada, Jl. Gajah Mada No. 19-26", 1
"Jl. MH.Thamrin No. 1", 1
"Jl. Ir. H. Juanda No. 19", 1
"Jl. Ir. H. Juanda No. 19", 1
"Ruko Grand Kartini No. 16-17, Jl. Kartini Raya ", 1
"Ruko Grand Kartini No. 16 - 17, Jl. Kartini Raya ", 1
"Jl. MH.Thamrin Kav. 28-30", 1
"Jl. Pangeran Jayakarta No. 133, Mangga Dua", 1
"Apartemen Pavilion Retail Arcade, Jl. KH. Mas Mansyur", 1
"Jl. Cikini Raya No. 2-4", 1
"Jl. Cilacap No. 1 RT011/RW005", 1
"Grand Indonesia Mall Unit WM Lt.5 Unit No. WM", 1
"Entertainment X Enter, Jl. MH. Thamrin Kav. 13", 1
"Grand Indonesia, Jl. MH.Thamrin No. 1", 1
"Jl. Bendungan Hilir Raya No. A-11", 1
"Jl. Asia Afrika Lot. 19", 1
"Stasiun Gambir, Jl. Merdeka Timur", 1
"Mall Mangga Dua, Jl. Arteri Mangga Dua Raya", 1
"Atrium Plaza, Jl. Senen Raya No. 135", 1
"ITC Roxy Mas, Jl. KH. Hasyim Ashari No. 125", 1
"Gajah Mada Plaza Lt. 1 No. 19-26", 1
"Jl. KH. Agus Salim No. 43B", 1
"Pasar Gambir Pintu II Blok C No. 8, JIEXPO, Kemayoran", 1
"Jl. Gunung Sahari Raya No. 59", 1
"ITC Cempaka Mas, Jl. Letjen. Suprapto", 1
"Jl. Bendungan Hilir Raya No. A-11", 1
"Jl. Kebon Kacang Raya No. 23", 1
"Hotel Mid Plaza, Jl. Jend. Sudirman Kav. 10-11", 1
"Jl. MH. Thamrin No. 11", 1
"Jl. KH. Agus Salim No. 20", 1
"Jl. Kartini Raya No. 57", 1
"STC Senayan, Jl. Asia Afrika", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Jl. MH.Thamrin Kav. 28-30", 1
"Jl. Raden Saleh No. 14", 1
"Jl. Raden Saleh No. 14", 1
"Jl. Asia Afrika No. 8", 1
"Jl. Jend.Sudirman, Pintu I Senayan", 1
"Atrium Plaza, Jl. Senen Raya No. 135", 1
"Jl. Jend. Sudirman, Pintu I Senayan", 1
"Wisma Kyoei Prince, Jl. Jend.Sudirman Kav. 3-4", 1
"Jl. Batu Tulis Raya No. 39", 1
"Jl. Blora No. 28-29", 1
"Jl. Jend. Sudirman Kav.10 No. 86", 1
"Grand Indonesia Shopping Mall Unit WM-27 Lt. T", 1
"Jl. Kwitang Raya No. 30 RT001/RW004", 1
"Plaza Indonesia, Jl. MH.Thamrin Kav. 28-30", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Grand Indonesia Sky Bridge Lt. 3A, Jl. MH. Thamrin", 1
"Sarinah, Jl. MH. Thamrin No. 11", 1
"Jl. Senen Raya No. 135", 1
"FX Lifestyle Xnter, Jl. Jend. Sudirman, Pintu I Senayan", 1
"Plaza Senayan, Jl. New Delhi No. 9", 1
"FX Lifestyle Xnter, Jl. Jend. Sudirman, Pintu I Senayan", 1
"Jl. KH. Mas Mansyur Kav. 24", 1
"Plaza Indonesia Unit L3 #E, Jl. MH. Thamrin No. 28-30", 1
"Jl. Jend.Sudirman Kav.1 Lt.4", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Gd. Djakarta Theater, Jl. MH. Thamrin No. 9", 1
"Grand Indonesia Shopping Town Unit West Mall", 1
"Mal Senayan City, Jl. Asia Afrika RT001/RW006", 1
"Grand Indonesia, Jl. MH.Thamrin No. 1", 1
"Mall Senayan City LG Unit L-06 B1, Jl. Asia Afrika Lot. 19", 1
"Jl. Samanhudi No. 65 RT008/RW006", 1
"Jl. Batu Ceper No. 69", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Hotel Intercontinental Mid Plaza, Jl. Jend. Sudirman", 1
"Jl. M.H.Thamrin No. 1 West Mall L.3A", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 28-30", 1
"Jl. Veteran I No. 30-32", 1
"Jl. Tinju No. 1, Pintu I Senayan", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"City Walk Sudirman Unit FF#11, Jl. KH. Mas Mansyur", 1
"Jl. MH. Thamrin No. 1", 1
"Jl. KH. Mas Mansyur No. 24", 1
"Jl. KH. Mas Mansyur No. 24", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Grand Indonesia, Jl. MH. Thamrin Kav. 1", 1
"Sentral Senayan I Lt. Basement Unit 10BI & 10B", 1
"Plaza Indonesia L I/E 19-19A, Jl. MH.Thamrin No. 28-30", 1
"Jl. Blora No. 20 RT002/RW006", 1
"ITC Mangga Dua, Jl. Mangga Dua Raya", 1
"Jl. KH. Wahid Hasyim No. 73", 1
"Jl. KH. Wahid Hasyim No. 73", 1
"Jl. KH. Wahid Hasyim No. 65", 1
"Jl. Jend. Sudirman, Pintu I Senayan", 1
"Jl. Jend. Sudirman, Pintu I Senayan", 1
"Jl. MH.Thamrin Kav. 28-30", 1
"Jl. MH.Thamrin No. 1", 1
"Plaza Gajah Mada, Jl. Gajah Mada No. 19-26C", 1
"Wisma BNI 46, Jl. Jend. Sudirman Kav. I", 1
"Jl. Cempaka Putih Raya No. 106", 1
"Jl. MH. Thamrin No. 28", 1
"Jl. Salemba Raya No. 29 RT001/RW005", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Gedung Oil Center, Jl. MH. Thamrin Kav. 55", 1
"Jl. Tanah Abang II No. 85", 1
"Ratu Plaza, Jl. Jend. Sudirman No. 9", 1
"Ruko Kenari Mas, Jl. Kramat Raya No. 101", 1
"Jl. Cikini Raya No. 119", 1
"Gedung Sarinah, Jl. MH. Thamrin No. 11", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Golden Trully, Jl. Gunung Sahari No. 56", 1
"Jl. Hayam Wuruk No. 1", 1
"Jl. Pasar Baru No. 91, FCU Pasar Baru", 1
"Atrium Plaza, Jl. Senen Raya No. 135", 1
"Mal Mangga Dua, Jl. Mangga Dua Raya", 1
"Plaza Senayan, Jl. New Delhi 9, Pintu I Senayan", 1
"Harco Pasar Baru, Jl. Pasar Baru No. 1-5", 1
"Arena PRJ Kemayoran", 1
"Gd. Sarinah, Jl. MH. Thamrin No. 11", 1
"Jl. Ikhwan Ridwan Rais No. 7B", 1
"ITC Cempaka Mas, Jl. Letjen Suprapto", 1
"Stasiun Gambir, Jl. Medan Merdeka Timur", 1
"ITC Roxy Mas, Jl. KH. Hasyim Ashari", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Jl. Ir. H. Juanda Raya No. 27 RT001/RW002", 1
"Plaza Indonesia, Jl. MH.Thamrin Kav. 28-30", 1
"Jl. Asia Afrika Lot. 19", 1
"Jl. Asia Afrika Lot. 19", 1
"Jl. Tanjung Karang No. 2", 1
"Jl. Tanjung Karang No. 2", 1
"Jl.MH.Thamrin Kav. 28-30", 1
"Jl. MH.Thamrin Kav. 3, Kebon Sirih", 1
"Plaza BII, Jl. MH. Thamrin No. 51", 1
"Senayan City, Jl. Asia Afrika Lot. 19", 1
"Grand Indonesia, Jl. MH.Thamrin Kav.1", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Jl. Asia Afrika, Pintu 9 Senayan", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 1", 1
"Jl. MH.Thamrin Kav.3", 1
"Gedung Sarinah, Jl. MH. Thamrin No. 11", 1
"Jl. MH. Thamrin No. 11, Gedung Sarinah", 1
"Jl. MH. Thamrin No. 1", 1
"Jl. Krekot Bunder No. 14", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Jl. MH. Thamrin Kav. 28-30 Lt. 3", 1
"Gd. Citywalk Sudirman Lt. 1 Unit 10, Jl. KH. Mas Mansyur", 1
"Jl. Teluk Betung No. 28", 1
"Jl. Tanjung Karang No. 5", 1
"Upper Ground", 1
"Jl. MH. Thamrin Kav. 28 - 30", 1
"Jl. MH. Thamrin Kav. 28-30", 1
"Jl. Dr. Kusuma Atmaja No. 85", 1
"Jl. Teuku Cik Ditiro No. 4", 1
"Deutsche Bank Building, Jl. Imam Bonjol No. 80", 1
"Deutsche Bank Building, Jl. Imam Bonjol No. 80", 1
"Gd. Sarinah, Jl. MH. Thamrin No. 11", 1
"Jl. Jend. Sudirman, Bundaran Senayan", 1
"Lotte Mart Ratu Plaza GF, Jl. Jend. Sudirman Kav. 9", 1
"Jl. KH.Wahid Hasyim No. 74", 1
"FX Lifestyle Xnter, Jl. Jend. Sudirman, Pintu I Senayan", 1
"BRI II, Jl. Jend.Sudirman Kav. 42-43 No. 44-46 Lt.7", 1
"Jl. Batu Tulis Raya No. 37", 1
"Gd. Bank Panin Pusat Lt. Ground, Jl. Jend. Sudirman 1", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Jl. Asia Afrika Lt.-07B", 1
"Jl. New Delhi No. 9", 1
"Sentral Senayan, Jl. Asia Afrika No. 8", 1
"Grand Indonesia West Mall, Jl. MH.Thamrin No. 1", 1
"Jl. Teluk Betung No. 41", 1
"Plaza Indonesia U L4#19 & L4#07A, Jl. MH. Thamrin", 1
"FX Mall Sudirman Lat. F2/15, Jl. Jend. Sudirman", 1
"Jl. Batu Tulis Raya No. 22C", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 9", 1
"Grand Indonesia West Mall, Jl. MH. Thamrin No. 1", 1
"Plaza Senayan, Jl. Asia Afrika No. 8", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Jl. Jaksa No. 15C", 1
"Jl. Cikini Raya No. 2-4", 1
"Grand Indonesia, Jl. MH. Thamrin No. 1", 1
"Plaza Indonesia, Jl. MH. Thamrin Kav. 13", 1
"Mal Senayan City Lt. 5 Unit 5-12, Jl. Asia Afrika Lot. 19", 1
"Plaza Senayan Lt. 3 Unit 337 C, Jl. Asia Afrika No. 8", 1
"Hotel Le Grendeur, Jl. Mangga Dua Raya", 1
"Sarinah, Jl. MH. Thamrin No. 11", 1
"Jl. Hayam Wuruk No. 34-34A", 1
"ITC Cempaka Mas, Jl. Letjen. Suprapto", 1
"ITC Roxy Mas, Jl. KH. Hasyim Ashari No. 27", 1
"Mal Mangga Dua, Jl. Mangga Dua Raya", 1
"Jl. Senen Raya No. 135", 1
"Plaza Senayan, Jl. Asia Afrika Unit 3", 1
"Jl. Salemba Raya No. 31", 1
"STC Senayan, Jl. Asia Afrika", 1
"Jl. Salemba Raya No. 31", 1
"Dharmala Cikini, Jl. Pegangsaan Timur No. 1A", 1
"Jl. Letjen. Suprapto", 1
"Jl. Kebon Kacang Raya No. 6", 1
"Jl. Kebon Sirih Timur Dalam No. 37-39", 1
"Jl. Wahid Hasyim No. 84-88", 1
"Jl. Cikini Raya No. 2-4", 1
"Jl. Cikini Raya No. 2-4", 1
"BRI II Center Park, Jl. Jend. Sudirman Kav. 42-43", 1
"Jl. KH. Wahid Hasyim No. 106", 1
"Plaza Indonesia, Jl. M.H. Thamrin Kav. 28-30", 1
"Plaza Indonesia, Jl. M.H. Thamrin Kav. 28-30", 1
"Mal Senayan City, Jl. Asia Afrika", 1
"Jl. Besuki No. 1 A RT003/RW005", 1
"Sahid Sudirman Residence, Jl. Jend.Sudirman ", 1
"Jl. Senen Raya No. 135-137", 1
"Plaza Arcadia, Jl. New Delhi No. 9", 1
"Plaza Senayan, Jl. Asia Afrika No. 8 CP. 101B", 1
"Jl. KH. Wahid Hasyim No. 70", 1
"Jl. Asia Afrika No. 8", 1
"Jl. Asia Afrika No. 8", 1
"Jl. Jend.Sudirman Kav. 2", 1
"Plaza Indonesia, Jl. MH.Thamrin Kav. 28 - 30", 1
"Jl. MH. Thamrin No.1 3A Floor", 1
"Jl. MH. Thamrin No. 1", 1
"Grand Indonesia, Jl. MH.Thamrin No. 1", 1
"Gd. STC Senayan Lt. LG No. 106, Jl. Asia Afrika No. 1", 1
"Mal Senayan City, Jl. Asia Afrika Lot. 19", 1
"Jl. Jend. Gatot Subroto", 1
"The Sultan Hotel, Jl. Jend. Gatot Subroto", 1
"Jl. MH. Thamrin Kav. 28-30", 1
"Jl. Asia Afrika No. 8", 1
"Jl. Kyai Haji Mas Mansyur No. 21", 1
"Jl. Samanhudi No. 12", 1
"Jl. KH. Agus Salim No. 29 A, Jl. Sabang ", 1
"Gd. Manggala Wanabbhakti, Jl. Jend. Gatot Subroto", 1
"Jl. MH. Thamrin Kav. 1", 1
"Jl. KH. Samanhudi No. 57", 1
"East Mal Grand Indonesia, Jl. MH.Thamrin No. 1", 1
"Ratu Plaza Shopping Centre Lt. Dasar Unit G.0.0", 1
"Jl. HOS.Cokroaminoto No.90", 1
